@lat	@lon	name	tourism	historic	amenity	natural	leisure
32.7204638	-16.8691113	Percurso De Treino	information				
40.8949740	-8.2953189			wayside_shrine			
40.8929571	-8.2921885			wayside_shrine			
40.9533293	-8.5231161			wayside_shrine			
40.0931178	-8.4490215			wayside_shrine			
40.0799765	-8.4251677			wayside_shrine			
40.0609188	-8.3916717			wayside_shrine			
40.0319676	-8.3901943		viewpoint				
40.2227070	-8.4150459		artwork				
38.7065202	-9.1590309		hotel				
40.4302370	-8.0089544	Pinheiro	information				
32.7744988	-16.8272993	Pico do Fortim	viewpoint				
39.9962150	-6.8738848	Rio Erges	viewpoint				
32.7936296	-16.8489602		viewpoint				
40.4357703	-8.0008059	"Alvarelhos, Cabanas de Viriato, Travanca de São Tomé e Sobral"	information				
40.6340885	-8.6549192		artwork				
40.6347955	-8.6556819		artwork				
39.7798385	-8.2487535		information				
41.3951202	-8.1981819		picnic_site				
40.8743413	-8.6714124			wayside_cross			
32.7903186	-17.1208674		viewpoint				
32.7823903	-17.1346097		information				
32.8448054	-17.1505836		viewpoint				
32.7967700	-17.1303584		information				
32.7186027	-17.1721702	Lobosonda	tours				
40.4249375	-8.0168498	"Carregal do Sal (zona sul), Currelos, Vila Meã e Oliveira do Hospital"	information				
40.4307420	-8.0050280	Alzira Cláudio (Parque Público)	information				
33.0550012	-16.3420487		viewpoint				
37.1560348	-8.3272993	Vista dos Pinheiros	cottage				
38.5701173	-7.9028428	Capela do Edifício do Espírito Santo			place_of_worship		
33.0941133	-16.3262802	Pedregal	viewpoint				
32.7594172	-16.9656851					peak	
40.4763787	-7.9733962	Miradouro do Jardim de Cristo-Rei	viewpoint				
39.3577295	-9.0626767		picnic_site				
38.6516526	-9.0776420	Posto de Turismo	information				
33.0664262	-16.3513627	Plane spotting runway 36	viewpoint				
33.0859844	-16.3485222	Plane spotting runway 18	viewpoint				
40.8366355	-8.5045737	Cruzeiro da Igreja paroquial São Mamede		wayside_cross			
40.8395520	-8.4778929			memorial			
40.8979603	-8.4189038	Alminhas de Azagães I		wayside_shrine			
40.8936361	-8.4160547	Alminhas de Azagães		wayside_shrine			
40.8917688	-8.4132226	Alminhas da Seada I		wayside_shrine			
40.8895054	-8.4122765	Alminhas da Seada		wayside_shrine			
40.8822742	-8.4150210	Alminhas da Igreja		wayside_shrine			
40.8798608	-8.4261308	Alminhas da Fontanheira		wayside_shrine			
40.8837032	-8.4193630	Alminhas da Cavadinha		wayside_shrine			
38.6455818	-9.0561984				place_of_worship		
38.5547040	-8.9731147						park
39.4578553	-8.4308604		information				
40.5307226	-7.4811523	PR8 GVA Veredas e Barrocas	information				
40.5238202	-7.4901070	PR8 GVA Veredas e Barrocas	information				
40.5307365	-7.5035161	PR8 GVA Veredas e Barrocas	information				
40.5397374	-7.4884353	PR8 GVA Veredas e Barrocas	information				
32.8051893	-16.8852343	Freira-da-Madeira	artwork				
40.4353792	-8.0015847	"Travanca de São Tomé, Centro Cultural de Carregal do Sal e Câmara Municipal de Carregal do Sal"	information				
40.8985355	-8.4136945	Alminhas de Azagães I		wayside_shrine			
40.8726289	-8.3995798	Cruzeiro da Senhora da Ribeira		wayside_cross			
40.8835849	-8.4134140	Cruzeiro da Igreja Matriz		wayside_cross			
40.8939581	-8.4258017	Cruzeiro de Silvares		wayside_cross			
40.8741680	-8.5084660	Alminhas da Venda Nova		wayside_shrine			
40.8651424	-8.5085377	Alminhas de Rebordões		wayside_shrine			
40.8773015	-8.5045700	Alminhas do Picoto		wayside_shrine			
40.8792763	-8.4913350	Alminhas de Faria de Cima		wayside_shrine			
40.8784528	-8.4914317	Alminhas de Faria de Cima		wayside_shrine			
40.8218909	-8.5165159	Alminhas da Póvoa		wayside_shrine			
40.8210436	-8.5172512	Alminhas da Póvoa		wayside_shrine			
40.8207251	-8.5164019	Alminhas da Póvoa		wayside_shrine			
40.8097151	-8.5190947	Alminhas do Outeiro		wayside_shrine			
40.8069490	-8.5200322	Alminhas do Outeiro		wayside_shrine			
40.8009867	-8.5369841	Alminhas do Feital		wayside_shrine			
40.7970298	-8.5449102	Alminhas do Coxo		wayside_shrine			
38.7183482	-9.1229340	Galeria IMAGO LISBOA	gallery				
38.7180395	-9.1219999	The country in the town	apartment				
38.7182513	-9.1212965	Lisbon-Holiday-Apartments / Lissabon-Altstadt	apartment				
38.7174495	-9.1224345	A Casa do Mirante	apartment				
32.6462449	-16.9285433	Arquivo e História Adelino Rodrigues	museum				
41.5471885	-7.5428540	Nicho de Nossa Senhora		wayside_shrine			
41.4775185	-7.7083468	Necrópole de Povoação		archaeological_site			
41.4670988	-7.5576040	Castro de Cidadelha de Jales		archaeological_site			
41.4690925	-7.5684431	Fornos dos Mouros		archaeological_site			
40.9066440	-8.4235484	Cruzeiro de Fajões		wayside_cross			
40.9188924	-8.4274650	Cruzeiro da Rua Principal		wayside_cross			
40.9188647	-8.4217458	Alminhas da Lavandeira		wayside_shrine			
40.9166418	-8.4233004	Alminhas da Torre		wayside_shrine			
40.9045406	-8.4260995	Alminhas da Senhora da Ribeira		wayside_shrine			
40.9286947	-8.4343731	Alminhas de São Mamede		wayside_shrine			
40.9086905	-8.4196927	Alminhas dos Passos		wayside_shrine			
40.9143128	-8.4196153	Alminhas do Casal Marinho		wayside_shrine			
40.9173793	-8.4311960	Alminhas do Lugar da Cruz		wayside_shrine			
40.8281250	-8.4868802	Alminhas do Serro		wayside_shrine			
40.8266963	-8.4885202	Alminhas do Serro		wayside_shrine			
40.8174894	-8.4927459	Alminhas do Outeiro do Moinho		wayside_shrine			
40.8163635	-8.4928473	Alminhas do Outeiro do Moinho		wayside_shrine			
40.8290267	-8.5074105	Alminhas do Avenal		wayside_shrine			
40.8202985	-8.4954233	Alminhas do Aido de Carvalho		wayside_shrine			
40.8240599	-8.4941914	Alminhas de Cavalar		wayside_shrine			
41.5901624	-7.6943067	Adegas Subterrâneas de Monteiros	attraction				
41.6274007	-7.6317061	Sepulturas Antropomórficas de Capeludos		archaeological_site			
41.5620150	-7.6530707	Cruzeiro de Pensalvos		wayside_cross			
41.5637331	-7.6561648			wayside_cross			
41.5623596	-7.7183018	Cruzeiro de Parada de Monteiros		wayside_cross			
41.5767268	-7.5955972	Capelinha de Nossa Senhora da Piedade		wayside_shrine			
41.5770869	-7.5951852	Alminhas		wayside_shrine			
41.5813956	-7.5921271	Capelinha de Nossa Senhora dos Caminhos		wayside_shrine			
40.1286931	-8.2742614			wayside_shrine			
38.7518136	-9.1439745	Mynooklisbon	apartment				
33.0930823	-16.3039280	Branco				peak	
41.8066919	-8.2127805	Fojo do Lobo da Ermida	attraction	trapping_pit			
41.9234536	-8.3051632	Fojo do Lobo da Bragadela	attraction				
40.6413375	-8.6556253	Viva a Ria - Aveiro Emotions	attraction		ferry_terminal		
40.6412133	-8.6565614	Aveiro com Paixão - Passeio de Barco	attraction		ferry_terminal		
33.0247613	-16.3792997		viewpoint				
40.6419261	-8.6576215	Praias da Ria	attraction		ferry_terminal		
41.1828794	-8.6008740	Loja Andante	information				
41.4677232	-7.6578132			wayside_shrine			
41.4677089	-7.6577975			wayside_cross			
38.9708236	-9.4205744	Mirante	viewpoint				
40.6606438	-8.7311278	Cessna 337 Skymaster		aircraft			
41.2681444	-8.0747359	Ao Conselheiro Antonio Cândido		memorial			
32.6984414	-16.9391156					peak	
32.7101822	-16.9651839	Serrado				peak	
38.7507629	-9.2072374	Igreja Presbiteriana da Luz IPLuz			place_of_worship		
33.0582650	-16.3353525		artwork				
40.8174437	-8.5087882	Alminhas de Adães		wayside_shrine			
40.8210667	-8.4960595	Alminhas da Salgueirinha		wayside_shrine			
40.8195689	-8.4954640	Alminhas da Rua Direita		wayside_shrine			
40.8297999	-8.4936674	Alminhas da Ouriçosa		wayside_shrine			
40.8313214	-8.4921190	Alminhas da Ouriçosa		wayside_shrine			
40.8311186	-8.4907579	Alminhas da Ouriçosa		wayside_shrine			
40.8185904	-8.4953923	Alminhas da Fonte		wayside_shrine			
40.8180877	-8.4947668	Alminhas da Cruz		wayside_shrine			
40.8181765	-8.4948010	Cruzeiro de Ul		wayside_cross			
40.8145457	-8.4959558	Cruzeiro da Igreja de Ul		wayside_cross			
40.8159080	-8.4207081	Alminhas do Mosteiro		wayside_shrine			
37.7731844	-25.3126030	Water mill	attraction				
32.7282932	-16.9263063	Meires				peak	
37.0943542	-7.7041998	casa da torre	guest_house				
40.8105553	-8.4377720	Alminhas de Bustelo do Caima		wayside_shrine			
40.8183697	-8.4345546	Alminhas da Ponte Nova		wayside_shrine			
40.8681359	-8.4713371	Alminhas de Vila Chã		wayside_shrine			
40.8716342	-8.4717732	Alminhas de Vila Chã		wayside_shrine			
40.8867308	-8.4723580	Alminhas de Samil		wayside_shrine			
40.8779928	-8.4717491	Cruzeiro da Igreja		wayside_cross			
40.8683140	-8.4560419	Alminhas do Vale Solar		wayside_shrine			
40.8639441	-8.4323129	Alminhas do Pinhão		wayside_shrine			
40.8598233	-8.4354006	Alminhas do Pinhão		wayside_shrine			
41.1508504	-8.6171670	Cedofeita Village	apartment				
40.1873253	-7.8867437			wayside_shrine			
32.7185767	-16.9205019	Lagoa				peak	
32.7114274	-16.9134209	Arrebentão				peak	
32.7113357	-16.8923969	Poiso				peak	
32.7360917	-16.8539561		information				
40.8709970	-8.4398326	Alminhas do Outeiro		wayside_shrine			
40.8756730	-8.4401315	Alminhas do Aido de Além		wayside_shrine			
40.8747646	-8.4387346	Alminhas das Leiras		wayside_shrine			
40.8695658	-8.4439042	Alminhas das Cavadas		wayside_shrine			
40.8753095	-8.4430394	Alminhas do Carro Quebrado		wayside_shrine			
40.8688762	-8.4448925	Cruzeiro do Cemitério de Pindelo		wayside_cross			
38.7403862	-9.1379712	Igreja São João de Deus			place_of_worship		
39.5987086	-9.0693977	Borda D'Água	apartment				
40.4231464	-7.9975306	Circuito Arqueológico da Cova da Moira	information				
40.4025601	-7.9877812	Ponte Engenheiro Rui Sanches	information				
40.4013987	-7.9870510	Ponte Engenheiro Rui Sanches	information				
40.9059349	-8.4635018	Alminhas do Cruzeiro		wayside_shrine			
38.7113276	-9.1369897	Montebelo Lisbon Downtown Apartments	apartment				
39.6017773	-9.0720990	WEAA	hotel				
39.6017111	-9.0725106	Seven Skirts Prestige Apartments	apartment				
41.2633331	-6.8875025		viewpoint				
41.4451561	-8.3019385	D. Afonso Henriques	artwork				
41.4453334	-8.2999218	Neno	artwork				
38.7108238	-9.1691191		apartment				
37.0227017	-7.9378981		apartment				
38.7988289	-9.3866518	Pousada de Jovens de Sintra	hostel				
38.2086995	-7.8116435		picnic_site				
38.7269354	-7.9879920		picnic_site				
40.9074005	-8.4607467	Alminhas da Capelinha		wayside_shrine			
40.9001497	-8.4592451	Alminhas das Terças		wayside_shrine			
40.8141740	-8.4793474	Alminhas da Rua Joaquim Coelho		wayside_shrine			
40.8143993	-8.4835134	Alminhas do Monte D'Além		wayside_shrine			
40.8068975	-8.4943684	Alminhas de Damonde de Baixo		wayside_shrine			
40.8077652	-8.4919281	Alminhas de Damonde		wayside_shrine			
41.6225951	-8.4262505	Praia Fluvial dos Felinhos				beach	
40.8053652	-8.4842181	Alminhas de Besteiros		wayside_shrine			
40.8058044	-8.4850185	Alminhas de Besteiros		wayside_shrine			
40.8032967	-8.4832725	Alminhas de Besteiros		wayside_shrine			
40.8037806	-8.4910450	Alminhas das Arrotas		wayside_shrine			
40.8054735	-8.4940418	Alminhas da Nogueira		wayside_shrine			
40.8131987	-8.4767175	Alminhas da Cal		wayside_shrine			
40.8531100	-8.4883353	Cruzeiro do Senhor da Campa		wayside_cross			
40.8603750	-8.5021547	Alminhas do Salgueiro		wayside_shrine			
40.8603812	-8.4778032	Alminhas do Outeiro		wayside_shrine			
40.8619176	-8.4851445	Alminhas da Ponte dos Cavaleiros		wayside_shrine			
40.8442214	-8.4911492	Alminhas de Figueiredo		wayside_shrine			
40.8609160	-8.4847257			industrial			
41.2915603	-7.5134624	Miradouro de Nossa Senhora da Piedade	viewpoint				
40.8616712	-8.4849160	Alminhas dos Franceses		wayside_shrine			
40.8582174	-8.4975764	Alminhas da Ponte do Salgueiro		wayside_shrine			
40.8509598	-8.4910622	Alminhas da Igreja		wayside_shrine			
40.8570088	-8.5334236	Cruzeiro da igreja		wayside_cross			
32.7265204	-16.9222801	Poço da Neve				peak	
40.4814939	-7.9768265	Celebração do 10º aniversário da construção do quartel.		memorial			
40.4812272	-7.9766437	Reconhecimento aos Amigos António (Toginha) e Graça Figueiredo.		memorial			
40.7815897	-8.4191387	Cruzeiro de Vilarinho		wayside_cross			
40.8433673	-8.5244570	Alminhas de Vide		wayside_shrine			
40.8329402	-8.5223356	Alminhas de Macieira		wayside_shrine			
40.8434127	-8.5375578	Alminhas da Abolembra		wayside_shrine			
40.8576366	-8.5182259	Alminhas da Quintã		wayside_shrine			
40.7956825	-8.4516107	Alminhas de Nespereira de Baixo		wayside_shrine			
40.4368255	-7.9572794	Circuito Pré-histórico Fiais/Azenha	information				
40.4367961	-7.9571859	Circuito Pré-histórico Fiais/Azenha	information				
38.7208343	-9.1445938	room00 Lisboa Hostel	hotel				
38.7175491	-9.1442344	Room Select Liberdade	hotel				
41.1537029	-8.6111897	Room Select Porto Suites	hotel				
41.1535097	-8.6127863	room Select Porto	hotel				
40.4625891	-7.9361272	Circuito Pré-histórico Fiais/Azenha	information				
40.4626524	-7.9359729	Circuito Pré-histórico Fiais/Azenha	information				
40.4546706	-7.9337379	Orca do Outeiro do Rato	information				
41.1891748	-8.4985552	Museu Municipal de Valongo	museum				
41.1702403	-7.5391341	Casa Dona Eufémia	guest_house				
41.2352919	-8.6247745	Monumento à nossa mãe	artwork				
40.7963423	-8.4436278	Alminhas de Nespereira de Cima		wayside_shrine			
40.7926402	-8.4512847	Alminhas de Nespereira de Baixo		wayside_shrine			
40.8886137	-8.4512604	Alminhas do Serrado		wayside_shrine			
40.8822493	-8.4581175	Alminhas do Largo da Feira dos 27		wayside_shrine			
40.8799873	-8.4571579	Alminhas da Ribeira Verde		wayside_shrine			
40.8364710	-8.5028675	Cruzeiro de Madaíl		wayside_cross			
40.8376276	-8.5054421	Cruzeiro do Souto		wayside_cross			
40.4790548	-7.9161552	Fundação da Lapa do Lobo e Junta de Freguesia da Lapa do Lobo	information				
39.3513103	-9.0566549	Museu do Moinho	museum				
41.4359443	-8.3115712	Vespa	artwork				
40.4579659	-7.9519612	Trainspotting - Fiais da Telha	viewpoint				
41.3536899	-8.7394057	Estátua de São Francisco	artwork				
41.3536586	-8.7419030	Estátua de São João	artwork				
41.3536665	-8.7428083	Estátua do Padre Porfírio Alves	artwork				
40.9139502	-7.9502909	Capela de Santa Margarida			place_of_worship		
41.3604579	-8.7447065	Grupo Escultórico dedicado às Origens de Vila do Conde	artwork				
41.3532766	-8.7431439	Grupo Escultórico de Homenagem aos Trabalhadores	artwork				
41.3473365	-8.7448795	Memorial aos Ex-Combatentes do Ultramar	artwork				
41.3588185	-8.7556998	Monumento ao Pescador	artwork				
41.3596159	-8.7382238	Monumento ao Agricultor	artwork				
41.3515936	-8.7410450	Busto de Domingos Antunes de Azevedo	artwork				
41.3552686	-8.7466769	Monumento aos Beneméritos e Benfeitores da Misericórdia de Vila do Conde	artwork				
37.7977959	-25.4871239	PRC29SMI Caldeiras da Ribeira Grande - Salto do Cabrito	information				
41.4524692	-8.2757261	Nossa Senhora da Cruz d´Argola			place_of_worship		
37.7780087	-25.4957093		information				
37.7692648	-25.4886590		information				
40.8245550	-8.4731452	Alminhas do Alvão		wayside_shrine			
40.8227107	-8.4798046	Alminhas de Silvares		wayside_shrine			
40.8214520	-8.4711367	Alminhas da Rua das Pereiras		wayside_shrine			
40.8188502	-8.4701138	Alminhas da Igreja		wayside_shrine			
42.0159901	-8.5946104					peak	
42.0182915	-8.5993616					peak	
40.9157549	-8.4317254	Alminhas do Castelo		wayside_shrine			
40.9251098	-8.4490854	Alminhas de Vilarinho		wayside_shrine			
40.9250051	-8.4491513	Cruzeiro de Vilarinho		wayside_cross			
40.9139640	-8.4342007	Alminhas de Camum		wayside_shrine			
40.9165200	-8.4494115	Alminhas da Pedra Má		wayside_shrine			
40.9095577	-8.4323822	Alminhas da Gândara I		wayside_shrine			
40.9127132	-8.4315062	Alminhas da Gândara		wayside_shrine			
40.9177648	-8.4442338	Alminhas da Casa Azul		wayside_shrine			
40.4969257	-7.8961771	Canas de Senhorim (centro da vila) e Nelas	information				
40.4966781	-7.8965876	"Carregal do Sal, Lapa do Lobo e IC12 (Coimbra)"	information				
40.9325188	-8.5647400			wayside_shrine			
32.6479407	-16.9181341	Hospedaria Pôr do Sol – Bed & Breakfast	hostel				
38.7418870	-9.1021723	Ah Amália Living Experience	museum				
37.7553494	-25.6812169	Bateria De Costa		cannon			
33.0840355	-16.3345148	Pico Castelo	viewpoint				
40.4340626	-8.0005137	"Alvarelhos, Beijós, Cabanas de Viriato, Travanca de São Tomé e Viseu"	information				
41.2558562	-7.8038702			wayside_shrine			
41.2607189	-7.8092267			wayside_shrine			
41.2604378	-7.8104318			wayside_shrine			
41.2607592	-7.8132570			wayside_shrine			
41.2611978	-7.8123402			wayside_shrine			
41.2492804	-7.8117718	Praia Fluvial de Fornelos				beach	
41.2711906	-7.8106267	Nicho de Nossa Senhora de Fátima		wayside_shrine			
37.7483125	-25.7017762	Pedro Sousa Rooms na Relva	chalet				
40.4459785	-8.4406518						park
40.4466797	-8.4402910						park
41.2486188	-8.1888404		artwork				
40.1623135	-8.8682998	UAU Hostel	hostel				
41.2289137	-8.6250012	Papa João Paulo II		memorial			
41.2292672	-8.6263711	Nossa Senhora dos Caminhos		wayside_shrine			
38.7183470	-9.1496188		artwork				
38.7192368	-9.1506160		artwork				
39.7387210	-8.8057598	Mesquita de Leiria - Masjidul Ansaar			place_of_worship		
38.5680794	-7.9022090	Baluarte do Assa		fort			
38.5734510	-7.9013562	Baluarte de Nossa Senhora de Machede		fort			
38.5732659	-7.9012109	Porta de Machede		city_gate			
38.5751802	-7.9036747	Baluarte dos Apóstolos		fort			
38.5773457	-7.9091856	Baluarte de São Bartolomeu		fort			
38.5668893	-7.9122840	Baluarte do Princípe		fort			
41.5514994	-8.4192766	Aos Mortos da Grande Guerra		memorial			
38.5671074	-7.9086294	Baluarte do Conde de Lippe		fort			
