@lat	@lon	name	tourism	historic	amenity
39.9962150	-6.8738848	Rio Erges	viewpoint		
40.4763787	-7.9733962	Miradouro do Jardim de Cristo-Rei	viewpoint		
41.5901624	-7.6943067	Adegas Subterrâneas de Monteiros	attraction		
41.8066919	-8.2127805	Fojo do Lobo da Ermida	attraction	trapping_pit	
41.9234536	-8.3051632	Fojo do Lobo da Bragadela	attraction		
40.6413375	-8.6556253	Viva a Ria - Aveiro Emotions	attraction		ferry_terminal
40.6412133	-8.6565614	Aveiro com Paixão - Passeio de Barco	attraction		ferry_terminal
40.6419261	-8.6576215	Praias da Ria	attraction		ferry_terminal
38.9708236	-9.4205744	Mirante	viewpoint		
38.8795404	-6.7779597	Avión F5	attraction		
41.2633331	-6.8875025		viewpoint		
42.1304364	-6.7344790		viewpoint		
41.2915603	-7.5134624	Miradouro de Nossa Senhora da Piedade	viewpoint		
42.0536974	-6.3828412	Mirador	viewpoint		
41.1891748	-8.4985552	Museu Municipal de Valongo	museum		
39.3513103	-9.0566549	Museu do Moinho	museum		
40.4579659	-7.9519612	Trainspotting - Fiais da Telha	viewpoint		
38.7418870	-9.1021723	Ah Amália Living Experience	museum		
41.9485399	-8.8110985		viewpoint		
40.6313521	-8.6447854	Pedestrian bridge (closed)	viewpoint		
37.4705481	-7.4720408		museum		
41.3797257	-6.3521018		viewpoint		
39.5497448	-8.9786140	Museu das Máquinas Falantes	museum		
39.9040154	-8.2731955	Museu e Centro de Artes de Figueiró dos Vinhos	museum		
40.2102255	-7.9565566		viewpoint		
40.2049590	-8.4278766	Barca Serrana		monument	
42.0183336	-8.2075428	Pedra do Lagarto	attraction		
38.8186561	-9.2872948			monument	
40.3923082	-8.1286647	Memorial das Invasões Francesas		monument	
38.7130110	-9.1535106	Arquivo Histórico Parlamentar	museum		
39.1294096	-6.8502558	Pozo de las Nieves	attraction		
41.9415802	-8.0802141		viewpoint		
41.9339615	-8.0907494	Pía da Moura	viewpoint		
40.4027979	-7.9827492	Miradouro da Pedra Gorda	viewpoint		
40.4764536	-7.9732952	Letras - Cabanas de Viriato	attraction		
41.9811283	-8.3550021	Os Socalcos	viewpoint		
41.8876881	-8.1400187	Miradoiro da Escusalla	viewpoint		
40.4427264	-8.0562895	Marmitas de Gigante de Nagozela	attraction		
40.3318213	-7.5944351		viewpoint		
40.3343732	-7.5950602		viewpoint		
40.3353717	-7.6014744		viewpoint		
41.8041745	-6.7493035	Museu Militar de Bragança	museum		
38.6192176	-6.8959165	Castillo de los Arcos		castle	
40.3834515	-8.1595101	Trainspotting - Coval	viewpoint		
38.7134865	-9.1417763		viewpoint		
38.7428271	-9.1253332		viewpoint		
38.7429013	-9.1240234	Miradouro das Olaias	viewpoint		
41.1677934	-7.7487407	Miradouro da Presegueda	viewpoint		
38.4575358	-9.1251386	Lugar da Terra	museum		
40.4793422	-8.4765081	Museu das Duas Rodas	museum		
37.0128998	-7.9351617	Faro story spot	museum		
42.1098188	-7.2135399	Miradoiro das Cutelas	viewpoint		
41.9540619	-7.7142487	Museo Nelson Zumel	museum		
41.2799566	-8.3801097	Homenagem à Força Aérea Portuguesa		monument	
42.1304424	-7.3489483		viewpoint		
40.3700000	-8.1944444	Perfil de Freixo	attraction		
40.0888889	-8.1808333	Trevim	attraction		
38.7719444	-7.4236111	Limite Pré-Câmbrico – Câmbrico (Parque Industrial de Vila Viçosa)	attraction		
41.1352778	-7.5211111	Corte tipo da Formação de São Domingos	attraction		
38.6844444	-7.3436111	Monte das Ferrarias	attraction		
40.0440037	-7.0147364	Parque Icnológico de Penha Garcia	attraction		
40.7096165	-8.3608700		viewpoint		
40.8228328	-8.3802041	Museu Biblioteca Dr. Manuel Luciano da Silva	museum		
40.1572028	-8.1973006	"Serpins, uma janela aberta para o mundo"	attraction		
38.7623940	-9.4304759		viewpoint		
41.5552274	-8.3766933	Gruta do Bom Jesus	attraction		
38.6953437	-9.4475730		viewpoint		
40.7357214	-8.2660271	Poço dos Mouros	attraction		
40.7413798	-8.2667372	Marmitas de Gigante	attraction		
37.1928225	-7.3297365	La Gola. Observación de aves. Ornitología.	attraction		
37.0647209	-8.8268377		viewpoint		
41.1736280	-8.5035240	Secção estratigráfica do Sanatório de Montalto	attraction		
37.1234149	-8.5221525		viewpoint		
37.1211349	-8.5213194		viewpoint		
37.8507624	-8.7896729		viewpoint		bench
40.2388101	-8.0688227		attraction		
39.4750378	-8.0132966	Miradouro natural da Boavista	viewpoint		
37.2318341	-8.1809523		viewpoint		
39.2427989	-9.3142364	Espaço Museológico da Santa Casa da Lourinhã	museum		
37.5981768	-8.6442000	Cerro do Peguinho	viewpoint		
41.0956111	-6.8800000	Discordância angular e icnofósseis do Cabeço da Urca	attraction		
38.4899999	-8.9375721	7ª Bateria RAC - Outão	attraction		
38.7825614	-9.1392178	Miradouro de Aviões	viewpoint		
41.0457264	-8.2995450		viewpoint		
41.0994715	-7.8087410	Casa Do Horto	museum		
37.1389922	-7.9089372	Geoponto Funchais	viewpoint		
41.4413488	-8.2950515	Torre da Alfândega	attraction		
37.8038694	-7.6335608	Miradouro do Pulo do Lobo	viewpoint		
41.1286302	-8.3582390		viewpoint		
41.2937761	-7.7428609	Poço do Agueirinho	viewpoint		
41.2940369	-7.7427800	Cascata do Agueirinho	viewpoint		
42.1206702	-8.4257911		viewpoint		
42.1353937	-8.4129441		viewpoint		
42.1345736	-8.4129930		viewpoint		
41.9428056	-6.8123611	Chaira da Noiva	attraction		
38.5693206	-7.9084852	Museu de Artesanato do Distrito de Evora	museum		
40.3456617	-7.7948499	Miradouro dos amantes	viewpoint		
41.4915220	-7.1782165	Ponte Romana	attraction		
40.5380708	-7.2682191		viewpoint		
37.0856554	-8.9113175	Museo de Vila do Bispo	museum		
39.5565602	-7.9926275	Miradouro de Mação	viewpoint		
40.8589780	-8.6201150			monument	
37.0985100	-8.5987606	DIVE - Ocean Revival	attraction		
40.2940788	-7.9047468		viewpoint		
41.1459125	-8.6015899	Biblioteca Sonora	museum		
41.1596018	-8.6563574	Casa de Serralves	museum		
41.1458534	-8.6165305	Pinheiro bunya	attraction		
41.2194196	-7.4242126	Miradouro da Barragem de Foz Tua	viewpoint		
38.8825851	-6.9358127	Avión Caza	attraction		
38.9206449	-6.3331079		viewpoint		
41.5512156	-8.4200643	Casa Rolão	museum		
41.1426667	-8.6115972	Torre sul da Sé do Porto	viewpoint		
37.0741126	-8.2941909		viewpoint		
38.6650796	-9.0655459	Museu Industrial da Baía do Tejo	museum		
42.1897978	-7.8012159	Museo de Moda de Allariz	museum		
38.7428684	-9.1732336	Palácio dos Condes de Farrobo		castle	
41.4184675	-8.4463123	"""Vermoim"""	attraction		
38.7274444	-9.1105219	Palácio de Xabregas		castle	
38.7396953	-9.1030862	Palacio da Mitra		castle	
41.2373106	-7.3667009		viewpoint		
38.7422540	-9.1009575	Mural dos tubarões de Marvila	attraction		
38.7125292	-9.1606198	Galeria Madragoa nº53E	museum		
41.0756041	-6.7791776	Cogida	attraction		ferry_terminal
41.5941799	-8.0252029	Miradouro do Alto do Madoiro	viewpoint		
37.5431105	-6.8582627	Mirador Pajarrón	viewpoint		
40.1308361	-7.8767051	Miradouro das Fontes	viewpoint		
38.7358139	-9.1536957	Centro de Arte Moderna Gulbenkian (CAM)	museum		
40.2324679	-7.0705926	Miradouro dos Sete Concelhos	viewpoint		
39.4480926	-9.1296842			monument	
39.4478864	-9.1296856			monument	
41.2978070	-8.7310037	Núcleo Museológico	museum		
40.2183932	-6.8354287	Mirador das Voltas	viewpoint		
40.1412018	-8.0046547		viewpoint		
39.4080286	-9.5122960	Pedra do Elefante	attraction		
38.5707505	-7.9104539	Janela Manuelina da Rua da Moeda	attraction	facade	
37.0767822	-8.2762986	Livraria da Praia dos Arrifes	attraction		
38.4433149	-9.1085769		viewpoint		
39.7466382	-8.8077472	Arco da Torre Sineira da Sé	attraction	city_gate	
37.0126214	-7.9356371	porta nova	attraction		
41.1835100	-8.6829101	Museu da Memória de Matosinhos	museum		
39.5470995	-8.9857323		viewpoint		
39.2168763	-7.0004963	Letras Alburquerque	attraction		
38.3147103	-6.7775866		viewpoint		
38.0137042	-8.5058615	Guardião de Amor e Tradição: O Sobreiro que Une Céu e Terra	attraction	tree	
39.7756111	-7.8062222	Oliveira da Senhora do Pópulo	attraction	tree	
40.4872335	-7.9108447	Trainspotting - Canas de Senhorim	viewpoint		
40.4240261	-7.9807301	Presépio de Vila Meã (Dezembro de cada ano)	attraction		
39.4167413	-6.6902884	Mirador del Pino	viewpoint		
39.4151846	-6.6887232	Mirador embalse Aliseda	viewpoint		
37.6412891	-7.6578147		viewpoint		
37.2286857	-7.4250298		viewpoint		
38.1955443	-7.4976084		viewpoint		
38.1957541	-7.4975494		viewpoint		
38.1441689	-7.4513456		viewpoint		
41.1471681	-8.6066405	Café Majestic	attraction		cafe
38.5575038	-8.0616890		viewpoint		
37.1250267	-7.6514315		viewpoint		
37.1250645	-7.6511811		viewpoint		
40.0941738	-8.2446642	Miradouro da Tarrasteira	viewpoint		
39.7921886	-6.1247693		viewpoint		
40.4782606	-7.9786216	Monumento de homenagem aos combatentes da freguesia de Cabanas de Viriato que serviram no Ultramar		monument	
41.1463760	-8.6063938		museum		
40.2393808	-7.9703410		viewpoint		
40.7778330	-7.9882350	Penas do Diabo	viewpoint		
40.6443669	-8.6405231		attraction	machine	
40.6444320	-8.6404983		attraction	vehicle	
41.1655874	-8.4928009		viewpoint		
41.1573848	-8.4898517		viewpoint		
41.1524843	-8.4873543		viewpoint		
41.1617568	-8.4826724		viewpoint		
40.9899988	-8.0134504		viewpoint		
40.8999139	-8.0626273		viewpoint		
40.9663065	-8.0095466		viewpoint		
40.0775096	-7.4927093	Cabeço da Forca	attraction	archaeological_site	
40.4516620	-8.8016092	Museu de Mira	museum		
40.4173536	-8.7523162	Moinhos do Arraial	attraction		
41.1430699	-8.6149265	Araújo & Sobrinho	museum		
41.1424526	-8.6167379	Museu das Marionetas do Porto	museum		
38.7228582	-7.9876357		viewpoint		
40.7493570	-8.5743637	Museu Fábrica da História - Arroz	museum		
41.1468317	-8.6148485	Livraria Lello & Irmão	attraction		
40.7327081	-8.5680833	Centro de Interpretação Ambiental de Salreu	museum		
38.0889619	-6.2812261		viewpoint		
38.0954244	-6.2682153		viewpoint		
41.4072890	-8.5135589	Famalicão	attraction		
41.4089360	-8.5090747	Marco Miliário Romano	attraction		
40.2099620	-8.4240156	Museu Académico	museum		
42.1662840	-8.3523562	Miradoiro do Alto da Paradanta	viewpoint		
40.6500709	-8.3266518	Minas do Vilarinho	attraction		
40.6376316	-8.6522474	Museu da Federação Académica do Desporto Universitário	museum		
37.2197248	-7.0233776		viewpoint		
41.1881420	-7.5042587	Alto Douro Vinhateiro		monument	
38.5702643	-7.9121915	Mezuzah	attraction	archaeological_site	
41.2505286	-7.4332944	A Banda de Música		monument	
39.3994845	-9.2613576		viewpoint		
40.2217846	-8.4368650		viewpoint		
40.4518005	-8.0708156	Monumento de homenagem aos antigos combatentes da freguesia de Nagozela		monument	
37.7229873	-8.7831935		viewpoint		
37.7226859	-8.7824902		viewpoint		
40.2459489	-7.8126866		viewpoint		
41.5756846	-6.1924964	Miradouro da Penha das Torres	viewpoint		
41.5152113	-6.2592653	Miradouro do Castrilhouço	viewpoint		
39.1460769	-8.7248077	Pilgrim's Swing	viewpoint		
41.1656860	-7.0372528	Descolagem de Parapente da Serra do Reboredo	attraction		
41.8041415	-6.7496953	Pelourinho de Bragança	attraction	pillory	
41.4318620	-8.2702861		viewpoint		
41.3660052	-8.1983422	Casa do Pão de Ló de Margaride	museum		
38.9793151	-8.8101017	Núcleo Museológico Agrícola	museum		
38.7974707	-9.3910036	Antigo repuxo da vila de Sintra	attraction		fountain
38.7074655	-9.1977605	Palácio Nacional da Ajuda	museum		
38.7072195	-9.1989333		viewpoint		
38.7063620	-9.1940402		viewpoint		
38.7065536	-9.1941881		viewpoint		
38.7063861	-9.1941530		viewpoint		
38.7957835	-9.3887099		viewpoint		
38.7872512	-9.3319249		viewpoint		
38.7122913	-9.1357868	Portal dos Antigos Paços de São Cristóvão	attraction		
37.1248518	-6.4976881		viewpoint		
37.1243583	-6.4983069		viewpoint		
41.6003939	-8.5919267	Museu Regional e Etnográfico de Alvito São Pedro	museum		
38.5680791	-8.9025964	Miradouro do Largo da Boa Vista	viewpoint		
38.5708283	-8.9032769	Miradouro do Largo de São João	viewpoint		
40.2662337	-7.5704118	Escola da Floresta	museum		
39.8380987	-6.1409424	Mirador Serradilla	viewpoint		
41.1507862	-8.6103643	Experience Trindade	museum		
39.0583460	-9.0032940	Miradouro do Alto da Boavista	viewpoint		
39.9856715	-8.4151817	Miradouro de Ateanha	viewpoint		
38.7004862	-9.1833030	Museu de Arte Contemporânea Armando Martins	museum		
37.0745371	-8.2955504		viewpoint		
40.3957511	-8.1322660	Varandim do Bairro Alto	viewpoint		
40.3965365	-8.1340697	Miradouro da Pedra Talhada	viewpoint		
40.2374939	-7.9106382		viewpoint		
38.0211467	-6.5195825	Mirador de El Puerto	viewpoint		
39.5129707	-8.6876840	Museu Roque Gameiro	museum		
41.6969471	-8.8177997	Moinho de Maré das Azenhas de D. Prior	museum		
40.1507456	-7.9200090		viewpoint		
40.1514050	-7.9206865		viewpoint		
41.2179371	-6.6683477	Mirador Alto de la Pipa	viewpoint		
40.8157499	-8.4979342	Parque Temático Molinológico - Núcleo da Azevinheira	museum		
40.8115117	-8.4954954	Parque Temático Molinológico - Núcleo da Ponte do Castro	museum		
40.8098785	-8.4981977	Parque Temático Molinológico - Núcleo da Ponte dos Dois Rios	museum		
40.8148897	-8.4981615	Parque Temático Molinológico - Núcleo Museológico do Moinho e do Pão	museum		
40.8399114	-8.4771082	Monumento aos Mortos da Grande Guerra		monument	
38.8034605	-8.3029839		viewpoint		
38.6992360	-9.1744200	Murais de Almada Negreiros nas Gares Marítimas	museum		
38.7943628	-9.4044284	Monte das Alviceras	viewpoint		
40.9308999	-8.4627175	Reconstituição do Castro de Romariz	attraction		
41.3232278	-8.7326791		viewpoint		
40.4928061	-7.5941668		attraction		
41.2567290	-8.5757219	Sobreiro do Monte de Santo António	attraction		
41.9767287	-7.9502403	Miradoiro do Lethes	viewpoint		
41.2260794	-8.6235732	Rotary		monument	
40.1134380	-6.7997625	Mirador de Cilleros	viewpoint		
38.9703368	-6.3663840	Mirador de Proserpina	viewpoint		
38.9691964	-6.3665661	Mirador de Proserpina	viewpoint		
41.0447809	-8.3636793	Miradouro Rabelo	viewpoint		
40.2367902	-6.7019883	Mirador de la Ventosa	viewpoint		
41.0477830	-8.6532978	Museu das Pescas	museum		
40.5106531	-7.5804609	Museu da Aldeia	museum		
41.0899366	-8.4015517	Baloiço do Cu Grande	viewpoint		
38.7760983	-9.3320188	Cruzeiro do Alto do Forte		monument	
38.7567117	-9.2746052	Marco do Termo de Lisboa		monument	
39.7685991	-8.2615931		viewpoint		
39.7704036	-8.2691942		viewpoint		
41.4016560	-8.6231887	Casa Beata Alexandrina	museum		
42.1058854	-8.1482052	Miradoiro da Quinta	viewpoint		
40.4950529	-7.5905610		museum		
40.4926276	-7.5911954		viewpoint		
40.4928969	-7.5909598		museum		
40.4926285	-7.5912418		viewpoint		
40.4932501	-7.5922278		museum		
41.2084474	-8.2758619		viewpoint		
42.1281637	-8.1482949		viewpoint		
42.0221544	-8.1582431		viewpoint		
41.0482303	-8.3761476		attraction	railway_car	
37.8678181	-8.1637016	Parque Mineiro de Aljustrel	museum		
42.1626434	-8.5962887	Paseo da Fama de Cans	attraction		
41.1391535	-8.6096080		viewpoint		
41.2572663	-8.4710544		attraction		
41.0068575	-8.5097531	Miradouro Santa Mafalda	viewpoint		
38.8908288	-9.0365619		attraction	aircraft	
38.8925530	-9.0379536		attraction	aircraft	
38.6999576	-9.1795578		viewpoint		
40.5391374	-8.6744068		viewpoint		
41.1410361	-8.6123770	Padre Américo		monument	
41.7012625	-8.8342563	Miradouro de Santa Luzia	viewpoint		
38.6916890	-9.2159062	Miradouro da Torre de Belém	viewpoint		
38.7121295	-9.1393217	Miradouro do Elevador de Santa Justa	viewpoint		
38.7245534	-9.3537912	Miradouro de Aviões	viewpoint		
40.5417492	-7.3311475		viewpoint		
38.7747469	-9.0913444	Babylon 360	viewpoint		
38.8284613	-9.4696659		viewpoint		
39.6084520	-8.4281764		viewpoint		
39.4180613	-7.4574591		viewpoint		
37.1308748	-6.4866181	Mirador del Rocío	viewpoint		
39.8275139	-7.4943893		viewpoint		
40.3736931	-7.5163637		viewpoint		
38.7667270	-9.0950337	Centro Interpretativo do Parque das Nações	museum		
41.1729243	-7.5080906		viewpoint		
41.6996818	-8.0631280		viewpoint		
39.3544190	-9.3831369	Miradouro do Carreiro de São Marcos	viewpoint		
41.4948960	-6.2740168	Casa da Cultura Mirandesa	museum		
39.6693053	-8.4280741		viewpoint		
41.3991885	-6.3682279	Terra Mater	museum		
38.7302008	-9.1546057		attraction		
40.2927103	-7.7540966		viewpoint		
41.7028719	-8.6611761	Museu de Carros de Cavalos	museum		
40.6213169	-8.0942697	Praia Fluvial de Caparrosa	attraction		
40.8686728	-8.4391735		viewpoint		
40.2171739	-7.9050276		viewpoint		
39.3602137	-9.3899098		attraction		
37.1009952	-8.3580528	Aurora Boat Tours	attraction		
38.7090789	-9.1327094	Museu de Lisboa - Casa dos Bicos	museum		
41.1482907	-8.6275717	Tulipeiro da Virgínia	attraction		
41.1482132	-8.6277228	Magnólia sempre verde	attraction		
41.1529329	-8.6438918		attraction		
41.1519692	-8.6319943	Canforeira	attraction		
41.1530888	-8.6404171		attraction		
41.1532206	-8.6414358		attraction		
41.1525610	-8.6409926		attraction		
41.1530799	-8.6414608		attraction		
41.1617615	-8.6382271	Árvore do ponto	attraction		
41.1533742	-8.6419918		attraction		
41.1528306	-8.6437893		attraction		
41.1528846	-8.6438444		attraction		
41.1504871	-8.6352275	Faia púrpura	attraction		
41.1493466	-8.6350570	Canforeira	attraction		
41.1483592	-8.6278246	Tulipeiro da Virgínia	attraction		
41.1726361	-8.6093442	Tulipeiro da Virgínia	attraction		
41.1725688	-8.6106849	Cedro do Atlas	attraction		
41.1527273	-8.6389192		attraction		
41.1526160	-8.6394536		attraction		
41.1531973	-8.6395611		attraction		
41.1486104	-8.6265625		attraction		
41.1730240	-8.6046473	Cameleira	attraction		
41.1730096	-8.6045344	Cameleira	attraction		
41.1481887	-8.6708177	Araucária de Norfolk	attraction		
41.1486708	-8.6726805	Metrosidero	attraction		
41.1658679	-8.6876559	Metrosidero	attraction		
41.1611590	-8.6849594	Metrosidero	attraction		
41.1474994	-8.6698108	Palmeira das Canárias	attraction		
41.1488317	-8.6726464	Metrosidero	attraction		
40.1759830	-8.1703481		viewpoint		
40.1758311	-8.1713586		viewpoint		
40.1761459	-8.1725649		viewpoint		
39.3593720	-9.1562118		viewpoint		
40.2287616	-7.9440279		viewpoint		
38.7830907	-9.4952338		viewpoint		
41.9938117	-8.5975220	Miradouro de Taião	viewpoint		binoculars
39.2368146	-7.3241609		viewpoint		
39.2371876	-7.3247112		viewpoint		
40.0246790	-8.0879574		attraction		
38.1423369	-7.4523126	Mouraria de Moura	attraction		
40.4234490	-7.5163905		viewpoint		
41.1450486	-8.6178142	Museu do Conflito	museum		
39.6224324	-7.4611710	Dolmen de la Cruz de la Mujer	attraction	archaeological_site	
39.6216281	-7.4599642		attraction	archaeological_site	
39.6240657	-7.4448187	Dolmen Lindon de  Campete	attraction	archaeological_site	
39.6210846	-7.4727467	Dolmen Fuente del Ferrañon	attraction	archaeological_site	
39.6343405	-7.4737406	Dolmen Cerro de la Administradora	attraction	archaeological_site	
42.1497605	-7.1734123	O Foxo	attraction	ruins	
42.1469577	-7.1173026	Miradoiro de Caldesiños	viewpoint		
38.7622698	-9.1345520	Miradouro de São João de Brito	viewpoint		
38.8603238	-9.3324425	Cruzeiro de Montelavar	attraction	wayside_cross	
38.7963717	-9.3991246	Jardins de Seteais	attraction	garden	
40.2355782	-7.7996136		viewpoint		
41.2492484	-7.7692121		viewpoint		
39.4661070	-9.1400364			monument	
41.9781233	-8.3718918		viewpoint		
37.1237136	-8.5229757		viewpoint		
38.7220715	-9.1425766	Relógio de Sol de 1586	attraction	sundial	clock
39.4579190	-8.4324744	Centro de Interpretação Templário de Almourol	museum		
37.4757709	-7.4630569	Castillo de San Marcos		castle	
41.8203929	-8.5573618		viewpoint		
41.8393132	-8.5621405		viewpoint		
39.5817500	-7.8307120	Miradouro da Serra da Moita da Asna	viewpoint		
39.5817010	-7.8221700	Miradouro Natural dos Meandros do Ocreza	viewpoint		
